id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
amh_train_track_a_00196,"You will separate the hero in the hunt, Irikus Amaren is oppressor",0,1,0,0,0,0
amh_train_track_a_00197,"This Umar is going to burn me and expose me, and it is for revenge.",1,0,0,0,0,0
amh_train_track_a_00198,Oh lie Wardoi Hako Womaley #Abule #Chadon invited us,0,1,0,0,0,0
amh_train_track_a_00199,"She doesn&#39;t have a strong military action. I would welcome you if you took action against Hamas, which is killing innocent people. It is only Hamas that was able to come out of the cave at the suggestion of the people. Israel has no result of the war.",1,0,0,0,0,0
amh_train_track_a_00200,"What do you mean, the naysayers who say that there will be something uncomfortable, how many needy people are missing, it is very sad that you talk about this issue.",0,0,0,0,1,0
amh_train_track_a_00201,"Hey Ahmed, it&#39;s Haram. You didn&#39;t come in when I was waiting for you at night. Why don&#39;t you inform us? We have no reliable information except you. We are in trouble.",0,0,1,0,1,0
amh_train_track_a_00202,There is no good in dirt. The devil has good things. May your seed perish from the face of the earth,0,1,0,0,0,0
amh_train_track_a_00203,"Hizbullah means the army of Allah and the word is taken from the Qur&#39;an, but you do not mean the party of God. When you present it, first have knowledge. Hizbullah is a dangerous Islamic hatred that has massacred Muslims in Syria, Iraq, Lebanon, Yemen, Irene, and now it has risen against Israel to destroy their blood-soaked hands. They said that it is a non-Muslim Shia militant group",1,0,0,0,0,0
amh_train_track_a_00204,Many people fear that Kurkuz will not create a crisis beyond himself and the country will survive due to the constant resurgence of contradictions in the party.,0,0,1,0,0,0
amh_train_track_a_00205,"Oh, Abi, Creator, show us your soul seriously, your pain must have been more than the tears of many, may he have mercy on us and give strength to his family.",0,1,0,0,1,0
amh_train_track_a_00206,Humility and fear of God is wealth and honor life. Book of Proverbs 224,0,0,0,0,0,0
amh_train_track_a_00207,"No feeling of inferiority, no ignorance, it is better for you to go to Madagascar, where you came from, than to carry all your suffering.",0,1,0,0,0,0
amh_train_track_a_00208,So will she die? This is the question.,0,0,0,0,0,0
amh_train_track_a_00209,"The truth is a very strange sight. Now the evil and cruelty of this man is now clear, so we must fight in any situation until the end of life.",1,0,0,0,0,1
amh_train_track_a_00210,"What do they look like? When God sees them, they look like they are the Devil&#39;s lair. May God bring you back. How can a person go crazy.",0,1,0,0,0,0
amh_train_track_a_00211,"What about wearing a dalcha? Are you trying to impress me? Yesterday with his good speech, today with his hateful speech, he is happy, not like my mother, but like my wife",1,0,0,0,0,0
amh_train_track_a_00212,May life and war give you your job this year,1,1,0,0,0,0
amh_train_track_a_00213,"What should be feared is not the breadcrumbs, but the evil acts of terrorism. Arrogant and tyrannical, no matter what pretense he commits, he will surely be punished. Suddenly it breaks!",1,0,0,0,0,0
amh_train_track_a_00214,"Geda is love, it is a symbol of living together, love wins, we will stabilize the peace of Ethiopia and accelerate its prosperity. Four points!",0,0,0,1,0,0
amh_train_track_a_00215,"In the past, your behavior was not pleasant. It&#39;s a crazy job like a prank.",0,1,0,0,0,0
amh_train_track_a_00216,Mr. Mehret Ab did a wonderful job. What happened suddenly was the mysterious guest who came. Teacher Mehret is an Orthodox mother.,0,0,0,0,0,0
amh_train_track_a_00217,"Dear Tmir, we thank you for your kindness, but above all, I ask you to work hard on the issue of peace. Hello, everything is in vain. Those built over years will be destroyed in minutes. May God help you.",0,0,0,1,0,0
amh_train_track_a_00218,"Adex, what is your belief, let&#39;s tell you and let&#39;s find out, I can&#39;t help but admire the fact that you are sleeping like this while killing young people who sing like this.",1,1,0,0,0,0
amh_train_track_a_00219,"Effiech Alem for the suffering of the world, Azize and Jebdet. May God&#39;s peace be upon the world. How can the entire human race fear the peace of my Ethiopia?",0,0,1,0,1,0
amh_train_track_a_00220,I can&#39;t pass without appreciating your efforts to look rational rather than supportive. Remember Iskander Negan. What goes around comes around,0,0,0,1,0,0
amh_train_track_a_00221,"Yarabi, may Allah give him patience, may Allah forgive the injustice of our country",0,0,0,0,1,0
amh_train_track_a_00222,"He still hides a hidden agenda, a planned killing by sacrificing his money, the leaders of the rival political organization ONL and OFCO have been arrested and many are still in prison. It is said that the good and the bad of the government who does not speak",1,1,0,0,0,0
amh_train_track_a_00223,"Seeing is believing, starting from scratch and reaching here is an amazing and admirable act of bravery in itself. May the Creator bless Ethiopians and your people. May you also lead with truth and determination.",0,0,0,1,0,1
amh_train_track_a_00224,I wish you good luck in your next competition,0,0,0,1,0,0
amh_train_track_a_00225,"In that terrible war, even the Oromos, whom I call mine, called him &quot;Lick your nose&quot; for that shout. But you are such a mess",1,1,0,0,0,0
amh_train_track_a_00226,"Hamas itself is buried in a manhole with its people. It is sad that Haniya&#39;s house is destroyed because of his absence. Hizbollah is being beaten. Iran is afraid and Beirut will not collapse like Gaza. The madman Erdogan has chosen to remain silent. They ate them, the Israelis will enjoy football in Europe, Awaze A",0,0,0,0,1,0
amh_train_track_a_00227,"Say, my government, you don&#39;t care about Tigray, which we repeatedly tell you, you don&#39;t care about Tigray. You have no morals to talk about Tigray. We Tigreans know that you are one of the abused people. Just wait for your time.",1,1,0,0,0,0
amh_train_track_a_00228,"When the Oromos return from the market after drinking wine with their friends, they fight with sticks because they have the spirit of Amisa, they want to see blood shed, but the people of Addis Ababa will finish it.",0,1,0,0,0,0
amh_train_track_a_00229,"Oromia State&#39;s statement about OLB Shene is very supportive and it is a peaceful call for people to care about the suffering of the Ethiopian people, so OLB Shene also calls on our people to stop sharing the problems of the people&#39;s suffering with each other and do their part to create peace.",0,0,0,1,0,0
amh_train_track_a_00230,"My world, even if you don&#39;t succeed, it&#39;s good if you try to be neutral. No one will fall for this simple deception of children. Israel is a tiger made of cardboard. A beast that arrests thousands of 5-year-old children for throwing stones and ignores it while watching the exercises done by three groups together is self-deception. It is a fallen country and its very existence is in question",1,1,0,0,0,0
amh_train_track_a_00231,It is true that even a true Ethiopian person who is a member of prosperity should support the demonstration on this occasion and make the government see the mistake it has made. What can the people of Ethiopia expect from this? He has lost faith in the government,0,0,0,0,1,0
amh_train_track_a_00232,"If you see the so-called democracy in Africa suddenly disappearing, say hello to me. Thanks in advance?",0,0,0,0,0,0
amh_train_track_a_00233,We said that the future will be worse than 500 hundred years for the Amhara people.,0,0,0,0,0,0
amh_train_track_a_00234,"It is painful to see this kind of campaign to destroy people in public, but also actions are being taken, and they are mistaking it for prosperity. Let the suppression of the Gurage community stop.",1,0,0,0,1,0
amh_train_track_a_00235,"One thing I&#39;ve learned over the years is that if you want to have a relationship, you have to be with someone who has a good relationship with God.",0,0,0,0,0,0
amh_train_track_a_00236,"It&#39;s beautiful, but kissing a child in many ways makes him look bad. It&#39;s not advice, it&#39;s a reminder",1,0,0,0,0,0
amh_train_track_a_00237,"The saddest thing is that if the people of the Amhara region do not get rid of the weeds in time by consulting and standing together, together with the destruction of roads and infrastructure, the problem of drought and hunger will expand its scope and bring about a worse disaster.",0,0,0,0,1,0
amh_train_track_a_00238,"Hello, congratulations? But is it true?",0,0,0,1,0,0
amh_train_track_a_00239,"A lot of wonderful works have been done by ECHR2, parks, children&#39;s playgrounds, libraries, museums, bakeries, the list is endless and the damage is terrible. Millions have been displaced.",0,1,0,0,1,0
amh_train_track_a_00240,Is there anything surprising if you say Mr. Gemeda&#39;s son Menlik is still king today?,0,0,0,0,0,1
amh_train_track_a_00241,"This is a clear and concise message for the person who listens and reads. For the deaf who does not listen, this is a constitutional right.",1,1,0,0,0,0
amh_train_track_a_00242,May you be happy and your children will be blessed,0,0,0,1,0,0
amh_train_track_a_00243,This kind of saying will destroy the country. Our demand should be to disarm the forces that are a threat to the country first.,1,0,0,0,0,0
amh_train_track_a_00244,"Whether you like it or not, the broken, bloodthirsty Onegu will fall into a more dangerous fall than the river.",1,1,0,0,0,0
amh_train_track_a_00245,"After this, Abiy will be remembered as a hero only when he said he failed and handed over his power to the people. This is suffering happening everywhere you see. In this five innocent suffering",1,0,0,0,1,0
amh_train_track_a_00246,"Amarau Almo has the power to separate the body of the shooter! Fano! But Almo Speaker; He knows the political organs very well, how serious are the current problems of the Amhara people",0,0,0,1,0,0
amh_train_track_a_00247,"I like the federal government because if the palace is built or not, poverty will continue. We are African.",0,0,0,0,0,0
amh_train_track_a_00248,"Congratulations to the ABCs, when we see our Prime Ministers laughing when they are outstretched their hands to listen to them.",0,0,0,1,0,0
amh_train_track_a_00249,What did Getachew Reda say in his first press conference?,0,0,0,0,0,0
amh_train_track_a_00250,What we have is a wonderful peaceful art. I know the area,0,0,0,1,0,0
amh_train_track_a_00251,A politician who believes in killing will not get anywhere because he is with God! Ethiopian people think but don&#39;t worry! Love is the way to be dominant,1,0,0,0,1,0
